state;district;school;race;n
B;B118;B118_1;asian;2
B;B118;B118_1;black;1
B;B118;B118_1;hisp;163
B;B118;B118_1;white;75
B;B118;B118_2;asian;1
B;B118;B118_2;hisp;193
B;B118;B118_2;white;62
B;B119;B119_1;asian;2
B;B119;B119_1;hisp;46
B;B119;B119_1;native;5
B;B119;B119_1;white;343
B;B120;B120_1;hisp;181
B;B120;B120_1;native;9
B;B120;B120_1;white;20
B;B121;B121_1;hisp;55
B;B121;B121_1;white;112
B;B122;B122_1;black;6
B;B122;B122_1;hisp;26
B;B122;B122_1;white;114
B;B123;B123_1;hisp;51
B;B123;B123_1;native;8
B;B123;B123_1;white;155
B;B124;B124_1;asian;12
B;B124;B124_1;black;89
B;B124;B124_1;hisp;76
B;B124;B124_1;native;10
B;B124;B124_1;white;257
B;B124;B124_2;asian;29
B;B124;B124_2;black;84
B;B124;B124_2;hisp;62
B;B124;B124_2;native;17
B;B124;B124_2;white;330
B;B124;B124_3;asian;12
B;B124;B124_3;black;21
B;B124;B124_3;hisp;78
B;B124;B124_3;native;5
B;B124;B124_3;white;320
B;B124;B124_4;asian;23
B;B124;B124_4;black;87
B;B124;B124_4;hisp;66
B;B124;B124_4;native;7
B;B124;B124_4;white;264
B;B124;B124_5;asian;15
B;B124;B124_5;black;71
B;B124;B124_5;hisp;67
B;B124;B124_5;native;6
B;B124;B124_5;white;299
B;B124;B124_6;asian;14
B;B124;B124_6;black;93
B;B124;B124_6;hisp;60
B;B124;B124_6;native;7
B;B124;B124_6;white;324
B;B124;B124_7;asian;13
B;B124;B124_7;black;40
B;B124;B124_7;hisp;56
B;B124;B124_7;native;6
B;B124;B124_7;white;266
B;B124;B124_8;asian;4
B;B124;B124_8;black;16
B;B124;B124_8;hisp;24
B;B124;B124_8;native;4
B;B124;B124_8;white;154
B;B124;B124_9;asian;32
B;B124;B124_9;black;79
B;B124;B124_9;hisp;80
B;B124;B124_9;native;9
B;B124;B124_9;white;332
B;B124;B124_10;asian;22
B;B124;B124_10;black;125
B;B124;B124_10;hisp;78
B;B124;B124_10;native;2
B;B124;B124_10;white;388
B;B125;B125_1;asian;14
B;B125;B125_1;black;18
B;B125;B125_1;hisp;135
B;B125;B125_1;native;3
B;B125;B125_1;white;122
B;B125;B125_2;asian;7
B;B125;B125_2;black;13
B;B125;B125_2;hisp;116
B;B125;B125_2;native;2
B;B125;B125_2;white;126
B;B125;B125_3;asian;4
B;B125;B125_3;black;12
B;B125;B125_3;hisp;199
B;B125;B125_3;native;4
B;B125;B125_3;white;149
B;B126;B126_1;hisp;16
B;B126;B126_1;native;2
B;B126;B126_1;white;142
B;B127;B127_1;asian;2
B;B127;B127_1;hisp;15
B;B127;B127_1;white;208
B;B128;B128_1;asian;3
B;B128;B128_1;black;4
B;B128;B128_1;hisp;5
B;B128;B128_1;white;353
B;B128;B128_2;asian;4
B;B128;B128_2;black;3
B;B128;B128_2;hisp;20
B;B128;B128_2;native;6
B;B128;B128_2;white;413
B;B129;B129_1;asian;2
B;B129;B129_1;black;4
B;B129;B129_1;hisp;71
B;B129;B129_1;native;2
B;B129;B129_1;white;215
B;B129;B129_2;asian;3
B;B129;B129_2;black;1
B;B129;B129_2;hisp;25
B;B129;B129_2;white;244
B;B129;B129_3;asian;3
B;B129;B129_3;black;3
B;B129;B129_3;hisp;91
B;B129;B129_3;native;4
B;B129;B129_3;white;225
B;B129;B129_4;black;1
B;B129;B129_4;hisp;17
B;B129;B129_4;white;124
B;B129;B129_5;black;5
B;B129;B129_5;hisp;50
B;B129;B129_5;native;2
B;B129;B129_5;white;245
B;B130;B130_1;asian;4
B;B130;B130_1;black;12
B;B130;B130_1;hisp;18
B;B130;B130_1;native;1
B;B130;B130_1;white;390
B;B131;B131_1;asian;3
B;B131;B131_1;hisp;11
B;B131;B131_1;white;104
B;B132;B132_1;hisp;16
B;B132;B132_1;white;170
B;B132;B132_2;asian;3
B;B132;B132_2;hisp;9
B;B132;B132_2;white;161
B;B132;B132_3;asian;4
B;B132;B132_3;black;1
B;B132;B132_3;hisp;78
B;B132;B132_3;native;4
B;B132;B132_3;white;175
B;B132;B132_4;asian;2
B;B132;B132_4;hisp;69
B;B132;B132_4;white;207
B;B132;B132_5;black;2
B;B132;B132_5;hisp;11
B;B132;B132_5;white;202
B;B132;B132_6;hisp;17
B;B132;B132_6;white;207
B;B133;B133_1;asian;2
B;B133;B133_1;hisp;34
B;B133;B133_1;native;3
B;B133;B133_1;white;134
B;B134;B134_1;asian;3
B;B134;B134_1;hisp;13
B;B134;B134_1;native;1
B;B134;B134_1;white;257
B;B135;B135_1;asian;26
B;B135;B135_1;black;4
B;B135;B135_1;hisp;11
B;B135;B135_1;white;202
B;B135;B135_2;asian;39
B;B135;B135_2;black;7
B;B135;B135_2;hisp;97
B;B135;B135_2;native;15
B;B135;B135_2;white;566
B;B135;B135_3;asian;5
B;B135;B135_3;black;27
B;B135;B135_3;hisp;245
B;B135;B135_3;native;10
B;B135;B135_3;white;249
B;B135;B135_4;asian;20
B;B135;B135_4;black;18
B;B135;B135_4;hisp;72
B;B135;B135_4;native;4
B;B135;B135_4;white;539
B;B135;B135_5;asian;2
B;B135;B135_5;black;8
B;B135;B135_5;hisp;158
B;B135;B135_5;native;11
B;B135;B135_5;white;404
B;B135;B135_6;asian;36
B;B135;B135_6;black;8
B;B135;B135_6;hisp;109
B;B135;B135_6;native;13
B;B135;B135_6;white;314
B;B135;B135_7;asian;24
B;B135;B135_7;black;4
B;B135;B135_7;hisp;81
B;B135;B135_7;native;8
B;B135;B135_7;white;263
B;B135;B135_8;asian;18
B;B135;B135_8;black;1
B;B135;B135_8;hisp;120
B;B135;B135_8;native;12
B;B135;B135_8;white;175
B;B135;B135_9;asian;3
B;B135;B135_9;black;18
B;B135;B135_9;hisp;347
B;B135;B135_9;white;121
B;B135;B135_10;asian;25
B;B135;B135_10;black;32
B;B135;B135_10;hisp;103
B;B135;B135_10;native;4
B;B135;B135_10;white;267
B;B135;B135_11;asian;25
B;B135;B135_11;black;35
B;B135;B135_11;hisp;313
B;B135;B135_11;native;10
B;B135;B135_11;white;203
B;B135;B135_12;asian;12
B;B135;B135_12;black;25
B;B135;B135_12;hisp;158
B;B135;B135_12;native;13
B;B135;B135_12;white;267
B;B135;B135_13;asian;16
B;B135;B135_13;black;11
B;B135;B135_13;hisp;226
B;B135;B135_13;native;6
B;B135;B135_13;white;287
B;B135;B135_14;asian;49
B;B135;B135_14;black;17
B;B135;B135_14;hisp;126
B;B135;B135_14;native;4
B;B135;B135_14;white;302
B;B135;B135_15;asian;18
B;B135;B135_15;black;10
B;B135;B135_15;hisp;77
B;B135;B135_15;native;6
B;B135;B135_15;white;396
B;B135;B135_16;asian;10
B;B135;B135_16;black;3
B;B135;B135_16;hisp;73
B;B135;B135_16;native;11
B;B135;B135_16;white;209
B;B135;B135_17;asian;29
B;B135;B135_17;black;4
B;B135;B135_17;hisp;75
B;B135;B135_17;native;15
B;B135;B135_17;white;494
B;B135;B135_18;asian;40
B;B135;B135_18;black;8
B;B135;B135_18;hisp;60
B;B135;B135_18;native;7
B;B135;B135_18;white;440
B;B135;B135_19;asian;14
B;B135;B135_19;black;2
B;B135;B135_19;hisp;86
B;B135;B135_19;native;2
B;B135;B135_19;white;250
B;B135;B135_20;asian;65
B;B135;B135_20;black;11
B;B135;B135_20;hisp;93
B;B135;B135_20;native;2
B;B135;B135_20;white;543
B;B135;B135_21;asian;20
B;B135;B135_21;black;18
B;B135;B135_21;hisp;127
B;B135;B135_21;native;2
B;B135;B135_21;white;538
B;B135;B135_22;asian;40
B;B135;B135_22;black;2
B;B135;B135_22;hisp;52
B;B135;B135_22;native;7
B;B135;B135_22;white;583
B;B135;B135_23;asian;17
B;B135;B135_23;black;11
B;B135;B135_23;hisp;82
B;B135;B135_23;native;12
B;B135;B135_23;white;306
B;B135;B135_24;asian;26
B;B135;B135_24;black;14
B;B135;B135_24;hisp;90
B;B135;B135_24;native;13
B;B135;B135_24;white;317
B;B135;B135_25;asian;33
B;B135;B135_25;black;18
B;B135;B135_25;hisp;59
B;B135;B135_25;native;2
B;B135;B135_25;white;463
B;B135;B135_26;asian;17
B;B135;B135_26;black;11
B;B135;B135_26;hisp;109
B;B135;B135_26;native;3
B;B135;B135_26;white;547
B;B135;B135_27;asian;15
B;B135;B135_27;black;3
B;B135;B135_27;hisp;17
B;B135;B135_27;native;4
B;B135;B135_27;white;227
B;B136;B136_1;asian;2
B;B136;B136_1;hisp;144
B;B136;B136_1;native;6
B;B136;B136_1;white;87
B;B136;B136_2;asian;70
B;B136;B136_2;black;2
B;B136;B136_2;hisp;35
B;B136;B136_2;native;146
B;B136;B136_2;white;49
B;B137;B137_1;hisp;2
B;B137;B137_1;white;126
B;B138;B138_1;asian;2
B;B138;B138_1;black;8
B;B138;B138_1;hisp;191
B;B138;B138_1;white;94
B;B139;B139_1;black;2
B;B139;B139_1;hisp;15
B;B139;B139_1;white;82
B;B140;B140_1;black;1
B;B140;B140_1;hisp;93
B;B140;B140_1;native;8
B;B140;B140_1;white;153
B;B141;B141_1;asian;5
B;B141;B141_1;black;4
B;B141;B141_1;hisp;6
B;B141;B141_1;native;2
B;B141;B141_1;white;227
B;B142;B142_1;asian;41
B;B142;B142_1;black;2
B;B142;B142_1;hisp;172
B;B142;B142_1;native;6
B;B142;B142_1;white;89
B;B142;B142_2;asian;4
B;B142;B142_2;black;6
B;B142;B142_2;hisp;242
B;B142;B142_2;native;6
B;B142;B142_2;white;119
B;B142;B142_3;asian;29
B;B142;B142_3;black;11
B;B142;B142_3;hisp;136
B;B142;B142_3;native;4
B;B142;B142_3;white;120
B;B142;B142_4;asian;28
B;B142;B142_4;black;4
B;B142;B142_4;hisp;183
B;B142;B142_4;native;9
B;B142;B142_4;white;149
B;B142;B142_5;asian;28
B;B142;B142_5;black;6
B;B142;B142_5;hisp;215
B;B142;B142_5;native;8
B;B142;B142_5;white;79
B;B142;B142_6;asian;50
B;B142;B142_6;black;24
B;B142;B142_6;hisp;123
B;B142;B142_6;native;5
B;B142;B142_6;white;134
B;B142;B142_7;asian;51
B;B142;B142_7;black;8
B;B142;B142_7;hisp;178
B;B142;B142_7;native;7
B;B142;B142_7;white;227
B;B142;B142_8;asian;14
B;B142;B142_8;black;10
B;B142;B142_8;hisp;166
B;B142;B142_8;native;3
B;B142;B142_8;white;94
B;B142;B142_9;asian;46
B;B142;B142_9;black;10
B;B142;B142_9;hisp;188
B;B142;B142_9;native;5
B;B142;B142_9;white;119
B;B142;B142_10;asian;27
B;B142;B142_10;black;7
B;B142;B142_10;hisp;109
B;B142;B142_10;native;4
B;B142;B142_10;white;235
B;B142;B142_11;asian;91
B;B142;B142_11;black;6
B;B142;B142_11;hisp;141
B;B142;B142_11;native;6
B;B142;B142_11;white;115
B;B142;B142_12;asian;62
B;B142;B142_12;black;19
B;B142;B142_12;hisp;57
B;B142;B142_12;native;6
B;B142;B142_12;white;159
B;B142;B142_13;asian;11
B;B142;B142_13;black;12
B;B142;B142_13;hisp;134
B;B142;B142_13;native;5
B;B142;B142_13;white;108
B;B142;B142_14;asian;10
B;B142;B142_14;black;6
B;B142;B142_14;hisp;100
B;B142;B142_14;native;3
B;B142;B142_14;white;181
B;B142;B142_15;asian;24
B;B142;B142_15;black;12
B;B142;B142_15;hisp;31
B;B142;B142_15;native;4
B;B142;B142_15;white;199
B;B142;B142_16;asian;13
B;B142;B142_16;black;4
B;B142;B142_16;hisp;67
B;B142;B142_16;white;133
B;B142;B142_17;asian;26
B;B142;B142_17;black;4
B;B142;B142_17;hisp;110
B;B142;B142_17;white;108
B;B143;B143_1;asian;1
B;B143;B143_1;hisp;31
B;B143;B143_1;white;75
B;B144;B144_1;asian;3
B;B144;B144_1;black;2
B;B144;B144_1;hisp;61
B;B144;B144_1;native;2
B;B144;B144_1;white;224
B;B145;B145_1;hisp;44
B;B145;B145_1;white;145
B;B146;B146_1;black;2
B;B146;B146_1;hisp;50
B;B146;B146_1;native;1
B;B146;B146_1;white;307
B;B146;B146_2;asian;3
B;B146;B146_2;black;3
B;B146;B146_2;hisp;49
B;B146;B146_2;native;9
B;B146;B146_2;white;349
B;B146;B146_3;asian;2
B;B146;B146_3;black;2
B;B146;B146_3;hisp;51
B;B146;B146_3;native;8
B;B146;B146_3;white;438
B;B147;B147_1;asian;16
B;B147;B147_1;black;12
B;B147;B147_1;hisp;24
B;B147;B147_1;native;2
B;B147;B147_1;white;491
B;B147;B147_2;asian;3
B;B147;B147_2;black;5
B;B147;B147_2;hisp;31
B;B147;B147_2;native;10
B;B147;B147_2;white;434
B;B147;B147_3;asian;4
B;B147;B147_3;black;6
B;B147;B147_3;hisp;12
B;B147;B147_3;white;429
B;B148;B148_1;asian;1
B;B148;B148_1;hisp;53
B;B148;B148_1;white;104
C;C1;C1_1;black;216
C;C1;C1_1;hisp;7
C;C2;C2_1;asian;3
C;C2;C2_1;black;25
C;C2;C2_1;hisp;23
C;C2;C2_1;native;4
C;C2;C2_1;white;194
C;C3;C3_1;black;39
C;C3;C3_1;hisp;52
C;C3;C3_1;white;99
C;C4;C4_1;asian;12
C;C4;C4_1;black;77
C;C4;C4_1;hisp;82
C;C4;C4_1;white;9
C;C5;C5_1;black;231
C;C5;C5_1;hisp;14
C;C5;C5_1;white;15
C;C6;C6_1;asian;2
C;C6;C6_1;hisp;5
C;C6;C6_1;white;325
C;C7;C7_1;asian;10
C;C7;C7_1;black;133
C;C7;C7_1;hisp;75
C;C7;C7_1;white;443
C;C7;C7_2;asian;15
C;C7;C7_2;black;131
C;C7;C7_2;hisp;90
C;C7;C7_2;native;5
C;C7;C7_2;white;445
C;C8;C8_1;asian;18
C;C8;C8_1;black;204
C;C8;C8_1;hisp;46
C;C8;C8_1;white;321
C;C9;C9_1;asian;6
C;C9;C9_1;black;7
C;C9;C9_1;hisp;6
C;C9;C9_1;white;516
C;C10;C10_1;asian;20
C;C10;C10_1;black;13
C;C10;C10_1;hisp;15
C;C10;C10_1;white;632
C;C10;C10_2;asian;28
C;C10;C10_2;black;17
C;C10;C10_2;hisp;15
C;C10;C10_2;white;840
C;C11;C11_1;asian;2
C;C11;C11_1;white;336
C;C12;C12_1;asian;15
C;C12;C12_1;black;9
C;C12;C12_1;hisp;3
C;C12;C12_1;white;563
C;C12;C12_2;asian;25
C;C12;C12_2;hisp;5
C;C12;C12_2;white;550
C;C12;C12_3;asian;16
C;C12;C12_3;black;6
C;C12;C12_3;hisp;5
C;C12;C12_3;white;322
C;C13;C13_1;asian;13
C;C13;C13_1;black;17
C;C13;C13_1;hisp;1
C;C13;C13_1;white;561
C;C14;C14_1;asian;16
C;C14;C14_1;black;5
C;C14;C14_1;hisp;36
C;C14;C14_1;native;2
C;C14;C14_1;white;388
C;C14;C14_2;asian;47
C;C14;C14_2;black;13
C;C14;C14_2;hisp;28
C;C14;C14_2;white;428
C;C15;C15_1;asian;3
C;C15;C15_1;black;362
C;C15;C15_1;hisp;19
C;C15;C15_1;white;24
C;C15;C15_2;black;296
C;C15;C15_2;hisp;11
C;C15;C15_2;white;12
C;C15;C15_3;asian;8
C;C15;C15_3;black;251
C;C15;C15_3;hisp;15
C;C15;C15_3;white;28
C;C16;C16_1;asian;4
C;C16;C16_1;black;19
C;C16;C16_1;hisp;2
C;C16;C16_1;white;690
C;C17;C17_1;asian;8
C;C17;C17_1;black;2
C;C17;C17_1;hisp;8
C;C17;C17_1;native;3
C;C17;C17_1;white;238
C;C18;C18_1;asian;27
C;C18;C18_1;black;8
C;C18;C18_1;hisp;41
C;C18;C18_1;white;415
C;C18;C18_2;asian;11
C;C18;C18_2;black;14
C;C18;C18_2;hisp;3
C;C18;C18_2;white;474
C;C18;C18_3;asian;19
C;C18;C18_3;black;14
C;C18;C18_3;hisp;8
C;C18;C18_3;white;389
C;C19;C19_1;asian;20
C;C19;C19_1;black;203
C;C19;C19_1;hisp;792
C;C19;C19_1;white;13
C;C19;C19_2;asian;9
C;C19;C19_2;black;72
C;C19;C19_2;hisp;323
C;C19;C19_2;white;10
C;C19;C19_3;asian;12
C;C19;C19_3;black;258
C;C19;C19_3;hisp;376
C;C19;C19_3;white;35
C;C19;C19_4;asian;4
C;C19;C19_4;black;149
C;C19;C19_4;hisp;74
C;C19;C19_4;white;20
C;C19;C19_5;asian;73
C;C19;C19_5;black;444
C;C19;C19_5;hisp;506
C;C19;C19_5;native;3
C;C19;C19_5;white;311
C;C19;C19_6;asian;17
C;C19;C19_6;black;247
C;C19;C19_6;hisp;206
C;C19;C19_6;white;95
C;C19;C19_7;asian;16
C;C19;C19_7;black;220
C;C19;C19_7;hisp;426
C;C19;C19_7;white;179
C;C19;C19_8;asian;3
C;C19;C19_8;black;370
C;C19;C19_8;hisp;127
C;C19;C19_8;white;25
C;C19;C19_9;asian;6
C;C19;C19_9;black;224
C;C19;C19_9;hisp;104
C;C19;C19_9;white;27
C;C19;C19_10;asian;15
C;C19;C19_10;black;59
C;C19;C19_10;hisp;234
C;C19;C19_10;white;5
C;C19;C19_11;asian;5
C;C19;C19_11;black;164
C;C19;C19_11;hisp;174
C;C19;C19_11;white;17
C;C19;C19_12;asian;1
C;C19;C19_12;black;337
C;C19;C19_12;hisp;89
C;C19;C19_12;white;27
C;C19;C19_13;asian;3
C;C19;C19_13;black;157
C;C19;C19_13;hisp;198
C;C19;C19_13;white;78
C;C19;C19_14;asian;19
C;C19;C19_14;black;188
C;C19;C19_14;hisp;427
C;C19;C19_14;white;18
C;C19;C19_15;asian;39
C;C19;C19_15;black;201
C;C19;C19_15;hisp;186
C;C19;C19_15;native;1
C;C19;C19_15;white;103
C;C19;C19_16;asian;5
C;C19;C19_16;black;345
C;C19;C19_16;hisp;268
C;C19;C19_16;white;22
C;C19;C19_17;asian;8
C;C19;C19_17;black;246
C;C19;C19_17;hisp;228
C;C19;C19_17;white;118
C;C19;C19_18;asian;53
C;C19;C19_18;black;196
C;C19;C19_18;hisp;173
C;C19;C19_18;white;43
C;C19;C19_19;black;375
C;C19;C19_19;hisp;110
C;C19;C19_19;white;13
C;C19;C19_20;black;143
C;C19;C19_20;hisp;50
C;C19;C19_20;white;3
C;C19;C19_21;asian;22
C;C19;C19_21;black;543
C;C19;C19_21;hisp;310
C;C19;C19_21;native;1
C;C19;C19_21;white;180
C;C19;C19_22;asian;10
C;C19;C19_22;black;467
C;C19;C19_22;hisp;552
C;C19;C19_22;white;20
C;C19;C19_23;asian;4
C;C19;C19_23;black;151
C;C19;C19_23;hisp;89
C;C19;C19_23;white;27
C;C19;C19_24;asian;11
C;C19;C19_24;black;72
C;C19;C19_24;hisp;73
C;C19;C19_24;white;32
C;C19;C19_25;asian;2
C;C19;C19_25;black;198
C;C19;C19_25;hisp;436
C;C19;C19_25;white;10
C;C19;C19_26;asian;17
C;C19;C19_26;black;120
C;C19;C19_26;hisp;116
C;C19;C19_26;white;35
C;C19;C19_27;asian;44
C;C19;C19_27;black;252
C;C19;C19_27;hisp;250
C;C19;C19_27;native;5
C;C19;C19_27;white;274
C;C19;C19_28;asian;8
C;C19;C19_28;black;114
C;C19;C19_28;hisp;190
C;C19;C19_28;white;123
C;C19;C19_29;black;494
C;C19;C19_29;hisp;232
C;C19;C19_29;white;19
C;C19;C19_30;asian;60
C;C19;C19_30;black;411
C;C19;C19_30;hisp;359
C;C19;C19_30;white;73
C;C19;C19_31;asian;14
C;C19;C19_31;black;140
C;C19;C19_31;hisp;151
C;C19;C19_31;white;156
C;C20;C20_1;asian;6
C;C20;C20_1;black;38
C;C20;C20_1;hisp;94
C;C20;C20_1;native;2
C;C20;C20_1;white;266
C;C20;C20_2;black;30
C;C20;C20_2;hisp;6
C;C20;C20_2;native;2
C;C20;C20_2;white;205
C;C20;C20_3;black;62
C;C20;C20_3;hisp;47
C;C20;C20_3;white;297
C;C20;C20_4;asian;20
C;C20;C20_4;black;24
C;C20;C20_4;hisp;39
C;C20;C20_4;native;1
C;C20;C20_4;white;438
C;C20;C20_5;black;48
C;C20;C20_5;hisp;26
C;C20;C20_5;white;280
C;C20;C20_6;asian;4
C;C20;C20_6;black;7
C;C20;C20_6;hisp;28
C;C20;C20_6;native;3
C;C20;C20_6;white;369
C;C20;C20_7;asian;5
C;C20;C20_7;black;17
C;C20;C20_7;hisp;56
C;C20;C20_7;white;255
C;C20;C20_8;asian;11
C;C20;C20_8;black;36
C;C20;C20_8;hisp;21
C;C20;C20_8;white;291
C;C20;C20_9;asian;11
C;C20;C20_9;black;39
C;C20;C20_9;hisp;87
C;C20;C20_9;native;5
C;C20;C20_9;white;472
C;C20;C20_10;asian;21
C;C20;C20_10;black;36
C;C20;C20_10;hisp;79
C;C20;C20_10;white;315
C;C21;C21_1;asian;14
C;C21;C21_1;black;6
C;C21;C21_1;hisp;3
C;C21;C21_1;white;489
C;C21;C21_2;asian;5
C;C21;C21_2;black;6
C;C21;C21_2;native;3
C;C21;C21_2;white;741
C;C22;C22_1;asian;3
C;C22;C22_1;black;9
C;C22;C22_1;native;1
C;C22;C22_1;white;524
C;C23;C23_1;asian;3
C;C23;C23_1;black;3
C;C23;C23_1;hisp;2
C;C23;C23_1;white;119
C;C24;C24_1;black;1
C;C24;C24_1;hisp;4
C;C24;C24_1;white;247
C;C25;C25_1;asian;6
C;C25;C25_1;black;14
C;C25;C25_1;hisp;7
C;C25;C25_1;white;457
C;C26;C26_1;asian;13
C;C26;C26_1;black;71
C;C26;C26_1;hisp;26
C;C26;C26_1;white;191
C;C26;C26_2;black;119
C;C26;C26_2;hisp;38
C;C26;C26_2;white;53
C;C27;C27_1;black;12
C;C27;C27_1;hisp;9
C;C27;C27_1;native;1
C;C27;C27_1;white;222
C;C28;C28_1;asian;18
C;C28;C28_1;black;12
C;C28;C28_1;hisp;3
C;C28;C28_1;white;341
C;C28;C28_2;asian;45
C;C28;C28_2;black;8
C;C28;C28_2;hisp;1
C;C28;C28_2;white;539
C;C28;C28_3;asian;21
C;C28;C28_3;black;9
C;C28;C28_3;hisp;13
C;C28;C28_3;white;818
C;C28;C28_4;asian;15
C;C28;C28_4;black;13
C;C28;C28_4;hisp;6
C;C28;C28_4;white;473
C;C28;C28_5;asian;15
C;C28;C28_5;black;3
C;C28;C28_5;hisp;5
C;C28;C28_5;native;4
C;C28;C28_5;white;380
C;C29;C29_1;asian;6
C;C29;C29_1;black;2
C;C29;C29_1;hisp;2
C;C29;C29_1;native;2
C;C29;C29_1;white;295
C;C30;C30_1;asian;17
C;C30;C30_1;black;7
C;C30;C30_1;hisp;42
C;C30;C30_1;native;3
C;C30;C30_1;white;652
C;C31;C31_1;asian;5
C;C31;C31_1;black;24
C;C31;C31_1;hisp;20
C;C31;C31_1;native;7
C;C31;C31_1;white;977
C;C32;C32_1;asian;3
C;C32;C32_1;white;140
C;C33;C33_1;asian;7
C;C33;C33_1;black;11
C;C33;C33_1;white;712
C;C34;C34_1;asian;5
C;C34;C34_1;black;103
C;C34;C34_1;hisp;85
C;C34;C34_1;native;3
C;C34;C34_1;white;149
C;C35;C35_1;asian;3
C;C35;C35_1;black;2
C;C35;C35_1;hisp;2
C;C35;C35_1;white;188
C;C36;C36_1;black;9
C;C36;C36_1;hisp;5
C;C36;C36_1;native;1
C;C36;C36_1;white;492
C;C36;C36_2;asian;2
C;C36;C36_2;black;3
C;C36;C36_2;hisp;5
C;C36;C36_2;white;485
C;C37;C37_1;asian;17
C;C37;C37_1;black;22
C;C37;C37_1;hisp;30
C;C37;C37_1;white;690
C;C38;C38_1;asian;26
C;C38;C38_1;black;34
C;C38;C38_1;hisp;45
C;C38;C38_1;white;211
C;C38;C38_2;asian;47
C;C38;C38_2;black;64
C;C38;C38_2;hisp;134
C;C38;C38_2;white;201
C;C38;C38_3;asian;25
C;C38;C38_3;black;43
C;C38;C38_3;hisp;113
C;C38;C38_3;white;220
C;C38;C38_4;asian;28
C;C38;C38_4;black;64
C;C38;C38_4;hisp;93
C;C38;C38_4;white;161
C;C38;C38_5;asian;30
C;C38;C38_5;black;48
C;C38;C38_5;hisp;114
C;C38;C38_5;white;155
C;C38;C38_6;asian;41
C;C38;C38_6;black;51
C;C38;C38_6;hisp;102
C;C38;C38_6;white;155
C;C38;C38_7;asian;35
C;C38;C38_7;black;37
C;C38;C38_7;hisp;89
C;C38;C38_7;white;192
C;C38;C38_8;asian;27
C;C38;C38_8;black;32
C;C38;C38_8;hisp;93
C;C38;C38_8;white;179
C;C38;C38_9;asian;34
C;C38;C38_9;black;51
C;C38;C38_9;hisp;73
C;C38;C38_9;white;215
C;C38;C38_10;asian;24
C;C38;C38_10;black;42
C;C38;C38_10;hisp;92
C;C38;C38_10;white;126
C;C38;C38_11;asian;46
C;C38;C38_11;black;35
C;C38;C38_11;hisp;93
C;C38;C38_11;white;302
C;C38;C38_12;asian;16
C;C38;C38_12;black;32
C;C38;C38_12;hisp;41
C;C38;C38_12;white;201
C;C38;C38_13;asian;21
C;C38;C38_13;black;93
C;C38;C38_13;hisp;112
C;C38;C38_13;native;1
C;C38;C38_13;white;196
C;C39;C39_1;asian;24
C;C39;C39_1;black;1
C;C39;C39_1;hisp;14
C;C39;C39_1;white;399
C;C39;C39_2;asian;12
C;C39;C39_2;hisp;12
C;C39;C39_2;white;438
C;C39;C39_3;asian;10
C;C39;C39_3;black;1
C;C39;C39_3;hisp;6
C;C39;C39_3;white;410
C;C39;C39_4;asian;15
C;C39;C39_4;hisp;11
C;C39;C39_4;white;397
C;C39;C39_5;asian;8
C;C39;C39_5;hisp;6
C;C39;C39_5;white;400
C;C40;C40_1;black;9
C;C40;C40_1;hisp;5
C;C40;C40_1;white;377
C;C41;C41_1;asian;8
C;C41;C41_1;black;33
C;C41;C41_1;hisp;29
C;C41;C41_1;white;390
C;C41;C41_2;asian;8
C;C41;C41_2;black;43
C;C41;C41_2;hisp;114
C;C41;C41_2;white;329
C;C42;C42_1;asian;4
C;C42;C42_1;black;17
C;C42;C42_1;hisp;3
C;C42;C42_1;white;249
C;C43;C43_1;asian;4
C;C43;C43_1;black;6
C;C43;C43_1;hisp;2
C;C43;C43_1;native;2
C;C43;C43_1;white;605
C;C44;C44_1;asian;13
C;C44;C44_1;black;4
C;C44;C44_1;hisp;4
C;C44;C44_1;native;3
C;C44;C44_1;white;681
C;C45;C45_1;asian;11
C;C45;C45_1;black;112
C;C45;C45_1;hisp;126
C;C45;C45_1;native;6
C;C45;C45_1;white;115
C;C45;C45_2;asian;28
C;C45;C45_2;black;180
C;C45;C45_2;hisp;126
C;C45;C45_2;white;115
C;C45;C45_3;asian;21
C;C45;C45_3;black;116
C;C45;C45_3;hisp;114
C;C45;C45_3;native;2
C;C45;C45_3;white;76
C;C45;C45_4;asian;6
C;C45;C45_4;black;72
C;C45;C45_4;hisp;68
C;C45;C45_4;white;230
C;C45;C45_5;asian;31
C;C45;C45_5;black;62
C;C45;C45_5;hisp;73
C;C45;C45_5;white;192
C;C45;C45_6;asian;9
C;C45;C45_6;black;151
C;C45;C45_6;hisp;86
C;C45;C45_6;native;3
C;C45;C45_6;white;108
C;C45;C45_7;asian;20
C;C45;C45_7;black;76
C;C45;C45_7;hisp;65
C;C45;C45_7;native;1
C;C45;C45_7;white;235
C;C45;C45_8;asian;43
C;C45;C45_8;black;185
C;C45;C45_8;hisp;153
C;C45;C45_8;white;96
C;C45;C45_9;asian;18
C;C45;C45_9;black;172
C;C45;C45_9;hisp;93
C;C45;C45_9;native;3
C;C45;C45_9;white;53
C;C45;C45_10;asian;9
C;C45;C45_10;black;129
C;C45;C45_10;hisp;67
C;C45;C45_10;native;6
C;C45;C45_10;white;54
C;C46;C46_1;asian;11
C;C46;C46_1;black;13
C;C46;C46_1;hisp;30
C;C46;C46_1;white;352
C;C46;C46_2;asian;3
